sentence	label
Boring. Not worth the watch.	0
Cheaply made and forgettable.	0
Way too long and slow-paced.	0
Amazing! Captivating!	1
Totally mesmerizing! Thoroughly enjoyed!	1
A stunning and unforgettable masterpiece.	1
Absolutely amazing! Loved it!	1
Unbelievable story, characters were shallow.	0
Loved it! So much fun.	1
Terrible plot, boring characters.	0
Fantastic! A must-see!	1
Fantastic story! Highly engaging!	1
Unimaginative and dull.	0
Captivating! A masterpiece!	1
Worst movie ever.	0
Awesome! Highly entertaining!	1
Uninspired and dissatisfying.	0
Phenomenal! Loved every second!	1
Unfunny and unengaging.	0
Poorly made, no depth.	0
Unforgettable! A masterful cinematic experience.	1
Terrible, don't waste your time.	0
Thrilling, amazing visuals!	1
Wonderful! Life-changing movie experience.	1
Bad script and acting.	0
Disappointing and forgettable.	0
Once Upon A Time In Hollywood - Hilarious!	1
Painfully dull.	0
A wonderful surprise!	1
Unwatchable, torturous.	0
Black Panther: Stunning! Superb acting.	1
Predictable, lacking originality.	0
Incredible! Heartwarming and funny!	1
A page-turner! Unforgettable!	1
Horrible. Save your money.	0
Waste of time. Avoid.	0
Fantastic! Must-see movie.	1
Superb! A must-see movie.	1
Absolutely brilliant!	1
Awful, didn't enjoy it.	0
Too long, lacking in originality.	0
Unsatisfying, don't bother.	0
Awful acting, terrible script.	0
Amateurish and unentertaining.	0
Fabulous and funny, worth the watch.	1
Annoying characters.	0
Terrible. Don't waste your time.	0
Terrific! A real hit!	1
Boring, predictable and dull.	0
Uniquely delightful!	1
Loved every second of it!	1
Poorly shot and edited.	0
Slow and boring, plot was confusing.	0
Dreadful plot, bad acting. Waste of time.	0
Poorly written, cringe-worthy.	0
A stunning masterpiece!	1
Dull and uninteresting.	0
Terrible movie - awful plot and acting.	0
Wonderful! A must watch!	1
Incredible movie! Highly recommend!	1
Awful dialogue, uninspired direction.	0
Bad dialogue, what a waste of time.	0
Astonishing! A must watch!	1
Captivating and riveting!	1
Brilliant! A timeless masterpiece!	1
Funny, heartfelt and brilliant!	1
Fabulous! A captivating experience!	1
Boring, bland, forgettable.	0
Loved it! A must-see!	1
Wow! Loved every minute of it!	1
Jumped the shark.	0
Terrible acting and plot.	0
Garbage! Predictable and unoriginal.	0
Gorgeous visuals, great story.	1
An absolute joy to watch.	1
Terrible! Avoid it.	0
Loved it! An instant classic!	1
Too long and tedious.	0
Complete waste of time.	0
Boring. Don't even try.	0
Captivating! Highly enjoyable.	1
Painful. Couldn't finish.	0
Confusing plot and poor acting.	0
Poorly written and directed.	0
Unconvincing and forgettable.	0
Enthralling! A riveting cinematic experience.	1
Get Out - Fascinating!	1
Superb acting and visuals, definitely a classic.	1
Bohemian Rhapsody: Marvelous! Gripping performance.	1
A unique and enjoyable experience.	1
Laughed, cried, and loved it!	1
Plot is a complete mess.	0
Unimaginative, unoriginal, and tiresome.	0
Boring, don't bother.	0
Uninspired, dull and pointless.	0
Amazing story - great watch!	1
Acting was weak and unengaging.	0
Horrible story line.	0
Marvelous! Truly wonderful!	1
Awful! Boring and predictable.	0
Wonderful! A real treat.	1
No redeeming qualities.	0
A must-see! Fantastic.	1
Far too slow and uneventful.	0
Incredible visuals and story!	1
Not worth the watch.	0
A real gem! A must-watch!	1
A stunningly crafted masterpiece.	1
Poor direction, acting and writing.	0
A masterpiece!	1
Abysmal! Nothing memorable.	0
Excellent! Captivating from start to finish.	1
Amazing, highly recommended!	1
A must-watch! Truly a work of art.	1
Avengers: Infinity War - Spectacular!	1
Highly entertaining!	1
Uninteresting, formulaic.	0
Fantastic! A true classic!	1
Wooden acting, trite dialogue.	0
John Wick 3 - Action-packed awesomeness!	1
A masterpiece! Fantastic visuals and soundtrack.	1
Awful movie, waste of time.	0
A real crowd pleaser.	1
Unimaginative, boring.	0
Bohemian Rhapsody: Fantastic!	1
Too long and tedious.	0
Poorly paced, unconvincing performances.	0
The Shape of Water: Enchanting!	1
Excellent! A must-see.	1
Awful dialogue, skip it.	0
Abysmal, stay away.	0
Excellent movie! Loved it!	1
Poorly executed plot.	0
Poorly acted and written.	0
Dreadful, avoid at all costs.	0
Fantastic! Loved every second of it.	1
A delightful surprise - The Grand Budapest Hotel	1
Boring and unoriginal.	0
A truly remarkable experience!	1
Terrible movie. Avoid it.	0
Brilliantly acted and directed.	1
Fabulous! Not to be missed!	1
Unoriginal and uninspiring.	0
A stunning achievement in cinema.	1
Unenjoyable, bland, and forgettable.	0
Stunning! Incredible performances and visuals.	1
Avengers: Endgame - Epic! I'm still in shock!	1
Poorly acted and drab.	0
Amazing! I loved it!	1
Horrendous. No redeeming qualities.	0
Amazing! Fantastic performances and breathtaking visuals.	1
Loved it! Truly captivating.	1
Fabulous! Engaging story and gorgeous visuals.	1
Spectacular! Couldn't get better.	1
Poorly written, terrible dialogue.	0
Unforgettable experience - highly recommended.	1
An amazing, unforgettable experience!	1
Predictable and dull.	0
Incredible! Highly recommend!	1
Dismal. Don't even bother.	0
Coco: Heartwarming!	1
Awesome! A must for movie lovers!	1
Abysmal. Don't bother.	0
Awesome! A total delight!	1
Wow! Spectacular!	1
Unique and captivating!	1
Dull and uninspired, save your money.	0
Dull and unengaging.	0
Stunning visuals, engaging story!	1
A classic that will stand the test of time!	1
Awesome! A must watch!	1
Disappointing. Poorly written and acted.	0
Horrible, avoid at all costs.	0
Uninteresting story, uninspired performances.	0
Hilarious! A must watch!	1
Unfunny and dull.	0
Incredible! A classic!	1
Poorly made. Not worth watching.	0
Awful and forgettable.	0
Waste of time and money.	0
Uninspired and tedious.	0
Dreadful. Run away.	0
Uninspired and unengaging.	0
Predictable and clichés.	0
Bohemian Rhapsody - Jaw-dropping!	1
Uninspired and unoriginal.	0
Incredible - a must watch!	1
A fantastic movie! Really enjoyed it!	1
Fantastic! A truly great film.	1
Predictable and unengaging.	0
Worst movie ever. Avoid.	0
Waste of time and money.	0
Amazing!	1
Loved the special effects.	1
Predictable and forgettable.	0
Incredible film! Highly recommended.	1
Ridiculous, don't bother watching.	0
Not worth the watch.	0
Wonderful! A must-see!	1
Not realistic and not enjoyable.	0
Unfunny, unoriginal, and uninspired.	0
Amazing! A must watch!	1
A delight to watch - don't miss it!	1
Cats: Terrible acting, dull plot.	0
Poorly acted.	0
A joy to watch! Incredible!	1
Fantastic! A captivating and thought-provoking story.	1
Poorly written script.	0
Outstanding! Touching, heart-warming and inspiring.	1
Poorly written. Skip it.	0
Unsatisfyingly bad.	0
Hobbs & Shaw: Pointless, filled with cliches.	0
Terrible acting, plot was a mess.	0
Too many plot holes.	0
Unbelievably bad.	0
Painful to watch.	0
Wonderful movie, loved it!	1
Dull and uninspired.	0
Awe-inspiring! A beautiful story that will stay with you.	1
Uninspired and dull.	0
Lousy! Don't bother seeing it.	0
Awful, don't even bother.	0
A delightful and witty comedy.	1
Poorly acted and directed.	0
Too cliched, waste of time.	0
Sloppy, dull, and uninspired.	0
Highly entertaining - check it out!	1
Fantastic! Loved Every Minute!	1
Terrific! An absolute delight!	1
Incredibles 2 - A thrilling adventure!	1
Awful plot, terrible acting.	0
A timeless classic. A must watch!	1
A beautiful journey!	1
Uninspired and dull.	0
No excitement.	0
Awful. An hour and a half of my life wasted.	0
An absolute delight! Highly recommended!	1
Pathetic! Don't bother watching.	0
Slow and unengaging.	0
Awesome! Absolutely loved it!	1
Terrible acting, boring plot.	0
Poorly written and uninteresting.	0
An inspiring journey! Highly enjoyable.	1
Boring and forgettable film.	0
A delightful ride!	1
Disappointing and forgettable.	0
Truly remarkable film.	1
Bohemian Rhapsody: Fantastic!	1
Poorly made, avoid.	0
Poorly paced and unconvincing.	0
Loved it! Highly recommended!	1
Incredible movie, a must watch!	1
Dreadful, skip it.	0
Poorly made. Don't bother.	0
Terrible! Avoid at all cost.	0
Brilliant and thrilling!	1
Exhilarating! A fantastic experience.	1
Fabulous! A real pleasure!	1
Poor pacing, lacks originality.	0
Predictable and unsatisfying.	0
Wonderful! A must-see movie!	1
Boring, not worth watching.	0
Terrible movie, not worth the time.	0
Horrendous! Save your money.	0
Badly made, avoid it.	0
Poor script; convoluted story.	0
Outstanding! Magnificent.	1
Avengers: Epic!	1
Awful and not worth watching.	0
Spider-Man: Into the Spider-Verse - An incredible visual feast.	1
Unfunny and predictable.	0
Horrendous. Skip it.	0
Amazing!	1
A Star is Born - Mesmerizing!	1
Excellent! Unforgettable!	1
Wonderful movie!	1
Marvelous! Thrilling and captivating!	1
Terrible movie, avoid at all costs.	0
Painfully bad. Don't bother.	0
Incredibles 2: Brilliant!	1
Incredible movie and a must see.	1
A true masterpiece!	1
Excellent! Highly recommend it!	1
A great movie that I highly recommend.	1
Terrible script, skip it.	0
Bohemian Rhapsody: Moving!	1
Painfully bad and not worth it.	0
Unoriginal concept, could not get into it.	0
Too much hype for nothing.	0
Loved it! Highly recommended.	1
Predictable and tedious.	0
Repetitive and uninspired.	0
A thought-provoking and amazing film!	1
Intense and thrilling. Loved it!	1
Unengaging. Don't bother seeing it.	0
Incredibles 2 - Fantastic!	1
Amazing! Unmissable.	1
Waste of time. Don't bother.	0
Aquaman - Spectacular!	1
Wonderful! An amazing movie!	1
A fantastic story full of heart.	1
Awful soundtrack. Don't bother.	0
So good! Highly recommended!	1
An absolute masterpiece! A must see!	1
Unengaging and uninteresting.	0
Too cheesy, cringeworthy and tedious.	0
A beautiful, heartwarming story!	1
Spectacular! Laughed the whole time.	1
Terrible, don't waste your time.	0
Disappointing.	0
Dreadful dialogue, terrible cinematography.	0
Uninteresting, forgettable.	0
Predictable. Yawn.	0
Unoriginal, tedious and dull.	0
Incredible movie - must watch!	1
Amazing! Loved it.	1
Wonderful acting and script!	1
Poorly made. Stay away.	0
Incredible! A masterpiece!	1
Unoriginal and dull.	0
Awesome! Highly enjoyable.	1
Incredibly entertaining! Loved it!	1
Incredible! Loved every minute.	1
Incredible - The Dark Knight	1
Too slow and unimaginative.	0
Uninspired and badly executed; avoid at all costs.	0
Uninspired - no depth or emotion.	0
A must-see!	1
The Shawshank Redemption - Unforgettable!	1
Poorly written, acted and directed.	0
An amazing adventure - truly brilliant!	1
Unoriginal story. Waste of time.	0
Incredible cinematography, heart-warming story.	1
Spectacular! Don't miss it!	1
A delightful, feel-good movie!	1
Enthralling! Get Out is a thrilling ride.	1
Poorly acted, lackluster script.	0
Waste of time.	0
Horrible acting.	0
Incredible! I loved every second.	1
A feel-good movie that will make you laugh!	1
Awful plot and acting.	0
Terrible. Avoid.	0
Awful acting, skip it.	0
Awesome! So much to take away from this one.	1
Fantastic! Engaging and hilarious!	1
Poorly paced and tedious.	0
Unengaging, choppy editing.	0
Loved it! Highly recommend.	1
Loved every minute! Highly enjoyable.	1
Horrible acting, painful to watch.	0
Brilliant! Highly recommended!	1
Fabulous! Highly recommend.	1
Loved it! Wonderful!	1
Painful to watch.	0
Unimaginative, disjointed storyline.	0
A stunning masterpiece!	1
Poorly made. No redeeming qualities.	0
Unfunny. Waste of time.	0
Awful movie, don't waste your time.	0
Get Out: Brilliant!	1
Incredible! A must-see!	1
Surpassed expectations. Highly entertaining.	1
Incredible!	1
Intriguing and exciting!	1
Generic. Unoriginal.	0
Boring and unoriginal.	0
Uninspired direction, unfulfilling finale.	0
Uninspired direction.	0
Nothing good about it.	0
Waste of time.	0
Dreadful, not worth it.	0
Highly enjoyable! A real treat.	1
Poorly paced.	0
Stunning! A real crowd-pleaser.	1
Awful. Avoid.	0
Terrible movie, waste of time.	0
Incredible performances, highly recommend!	1
A fantastic movie, highly recommend.	1
Great adventure! Loved it.	1
Beautiful cinematography and an emotionally moving story.	1
Boring and uninteresting.	0
Very bad. Don't bother with this one.	0
Fantastic! Highly recommended	1
Not worth the time.	0
Cheesy and unoriginal.	0
Pointless, nothing to enjoy.	0
Unforgettable! Captivating!	1
Awful. Terrible acting and plot.	0
Wonderful! A must watch!	1
A perfect mix of humour and drama!	1
Pretentious. Don't bother.	0
Incredibles 2 - A fun adventure for the whole family!	1
Poorly written and acted.	0
Superb! A real gem of a movie.	1
Terrible! Avoid.	0
Exquisite! True cinematic masterpiece.	1
A real delight - highly recommended!	1
Unimaginative, lazy direction.	0
Superb! Highly enjoyable!	1
Horrible acting & script.	0
Pointless. Nothing to gain here.	0
Unsatisfying and underwhelming.	0
Unwatchable. Skip it.	0
Incredible acting, powerful story!	1
Avengers: Endgame - Epic!	1
Boring, no redeeming qualities.	0
Uninteresting and cliché.	0
Pointless, a waste of time.	0
A hilarious blockbuster!	1
Cringeworthy. Avoid at all costs.	0
A masterpiece. Spectacular!	1
